type,transmission,fuel,price,engine_cc,max_power,cylinders,seats,model,manufacturer,odometer,region,drive,age
hatchback,manual,cng,190000.0,998.0,58.2,3.0,5.0,wagon r,maruti,54519,ghaziabad,fwd,14
hatchback,manual,cng,459999.99999999994,998.0,,3.0,5.0,celerio tour 2018-2021,maruti,80000,rajahmundry,,7
hatchback,manual,cng,377000.0,998.0,58.16,3.0,5.0,wagon r,maruti,37160,new delhi,fwd,8
muv,manual,cng,750000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,47454,ghaziabad,fwd,9
hatchback,manual,cng,130000.0,796.0,38.4,3.0,5.0,alto,maruti,91098,new delhi,two wheel drive,15
minivans,manual,cng,180000.0,1196.0,73.0,4.0,5.0,eeco,maruti,114890,new delhi,rwd,13
muv,manual,cng,650000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,82131,pune,fwd,11
hatchback,manual,cng,150000.0,796.0,47.3,3.0,5.0,alto 800,maruti,55398,new delhi,fwd,13
hatchback,manual,cng,250000.0,998.0,58.16,3.0,5.0,wagon r,maruti,77591,gurgaon,fwd,10
sedan,manual,cng,725000.0,1197.0,68.05,4.0,5.0,aura,hyundai,29566,new delhi,,5
hatchback,manual,cng,150000.0,998.0,58.2,3.0,5.0,wagon r,maruti,76302,gurgaon,fwd,14
muv,manual,cng,900000.0,1462.0,91.19,4.0,7.0,ertiga,maruti,20415,jaipur,fwd,5
hatchback,manual,cng,500000.0,1086.0,59.18,4.0,5.0,santro,hyundai,31877,new delhi,fwd,6
hatchback,manual,cng,175000.0,998.0,58.2,3.0,5.0,wagon r,maruti,54171,new delhi,fwd,14
minivans,manual,cng,370000.0,1196.0,61.7,4.0,5.0,eeco,maruti,65539,ahmedabad,rwd,9
muv,manual,cng,1000000.0,1462.0,91.19,4.0,7.0,ertiga,maruti,36272,pune,fwd,6
hatchback,manual,cng,185000.0,998.0,58.2,3.0,5.0,wagon r,maruti,86835,new delhi,fwd,14
hatchback,manual,cng,409999.99999999994,998.0,58.16,3.0,5.0,wagon r,maruti,77933,ahmedabad,fwd,7
hatchback,manual,cng,440000.00000000006,998.0,58.33,3.0,5.0,celerio,maruti,50000,faridabad,fwd,6
hatchback,manual,cng,300000.0,998.0,58.16,3.0,5.0,wagon r,maruti,147265,pune,fwd,10
hatchback,manual,cng,479000.0,998.0,58.33,3.0,5.0,celerio,maruti,26882,pune,fwd,7
hatchback,manual,cng,250000.0,998.0,58.3,3.0,4.0,alto k10,maruti,130540,pune,fwd,12
hatchback,manual,cng,170000.0,796.0,47.3,3.0,5.0,alto 800,maruti,70821,pune,fwd,13
sedan,manual,cng,860000.0,1199.0,72.4,3.0,5.0,tigor,tata,10000,azamgarh,,4
hatchback,manual,cng,635000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,20194,new delhi,,6
hatchback,manual,cng,200000.0,998.0,58.2,3.0,5.0,wagon r,maruti,137372,ahmedabad,fwd,15
hatchback,manual,cng,450000.0,998.0,58.16,3.0,5.0,wagon r,maruti,68005,gurgaon,fwd,7
sedan,manual,cng,500000.0,1197.0,85.8,4.0,5.0,swift dzire,maruti,50000,bareilly,fwd,9
hatchback,manual,cng,256000.0,998.0,58.16,3.0,5.0,wagon r,maruti,56080,gurgaon,fwd,12
muv,manual,cng,1100000.0,1462.0,86.63,4.0,7.0,ertiga,maruti,7482,gurgaon,2wd,4
hatchback,manual,cng,280000.0,216.0,10.8,1.0,4.0,re60,bajaj,1000,bhadohi,rwd,4
hatchback,manual,cng,250000.0,998.0,58.3,3.0,4.0,alto k10,maruti,76118,pune,fwd,10
muv,manual,cng,650000.0,1373.0,80.9,4.0,7.0,ertiga,maruti,74045,pune,fwd,12
hatchback,manual,cng,425000.0,998.0,58.16,3.0,5.0,wagon r,maruti,55410,thane,fwd,11
muv,manual,cng,565000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,74000,mumbai,fwd,12
hatchback,manual,cng,469000.00000000006,998.0,58.33,3.0,5.0,celerio,maruti,69110,gurgaon,fwd,8
minivans,manual,cng,400000.0,1196.0,61.7,4.0,5.0,eeco,maruti,120000,junagadh,rwd,8
hatchback,manual,cng,110000.00000000001,1086.0,62.1,3.0,5.0,santro xing,hyundai,198000,bulandshahr,fwd,17
minivans,manual,cng,412000.0,1196.0,63.0,4.0,5.0,eeco,maruti,76630,morbi,rwd,10
hatchback,manual,cng,165000.0,796.0,47.3,3.0,5.0,alto 800,maruti,50000,kanpur,fwd,14
muv,manual,cng,795000.0,1462.0,103.0,4.0,7.0,ertiga,maruti,71252,thane,fwd,10
sedan,manual,cng,120000.0,1495.0,93.7,4.0,5.0,accent,hyundai,120000,bikaner,fwd,16
sedan,manual,cng,245000.00000000003,1798.0,138.0,4.0,5.0,corolla altis,toyota,120000,ahmedabad,fwd,16
muv,manual,cng,1160000.0,1462.0,91.19,4.0,7.0,ertiga,maruti,12000,mumbai,fwd,5
hatchback,manual,cng,455000.0,998.0,58.16,3.0,5.0,wagon r,maruti,80000,mumbai,fwd,9
hatchback,manual,cng,400000.0,1086.0,58.0,4.0,5.0,santro,hyundai,100000,rewari,fwd,7
hatchback,manual,cng,150000.0,796.0,38.4,3.0,5.0,alto,maruti,125000,kota,two wheel drive,16
minivans,manual,cng,509999.99999999994,1196.0,61.68,4.0,5.0,eeco,maruti,30000,varanasi,,5
hatchback,manual,cng,299000.0,998.0,58.16,3.0,5.0,wagon r,maruti,70000,panipat,fwd,12
hatchback,manual,cng,215000.0,998.0,58.16,3.0,5.0,wagon r,maruti,70000,alwar,fwd,13
hatchback,manual,cng,590000.0,1086.0,59.18,4.0,5.0,santro,hyundai,40000,dhule,fwd,5
hatchback,manual,cng,795000.0,1199.0,72.0,3.0,5.0,tiago,tata,10000,machilipatnam,,4
muv,manual,cng,1000000.0,1462.0,86.63,4.0,7.0,ertiga,maruti,20000,jalalabad,2wd,4
hatchback,manual,cng,294000.0,1086.0,,4.0,5.0,santro xing,hyundai,140000,amroha,,11
minivans,manual,cng,350000.0,1196.0,61.7,4.0,5.0,eeco,maruti,150000,rajkot,rwd,11
muv,manual,cng,1040000.0,1462.0,86.63,4.0,7.0,ertiga,maruti,5000,gaya,2wd,4
hatchback,manual,cng,7000000000.0,999.0,,4.0,5.0,santro,hyundai,25000,kanpur,,25
hatchback,manual,cng,229999.99999999997,796.0,47.3,3.0,5.0,alto 800,maruti,96000,vijapur,fwd,10
hatchback,manual,cng,610000.0,998.0,58.33,3.0,5.0,wagon r,maruti,30000,nashik,fwd,5
hatchback,manual,cng,300000.0,998.0,58.3,3.0,4.0,alto k10,maruti,197500,dahanu,fwd,10
pickup trucks,manual,cng,700000.0,2523.0,67.05,4.0,2.0,bolero maxi truck plus,mahindra,90000,amreli,,5
hatchback,manual,cng,450000.0,998.0,58.16,3.0,5.0,wagon r,maruti,50000,indore,fwd,10
minivans,manual,cng,360000.0,1196.0,61.7,4.0,5.0,eeco,maruti,50000,faridabad,rwd,8
hatchback,manual,cng,110000.00000000001,796.0,38.4,3.0,5.0,alto,maruti,120000,bhiwadi,two wheel drive,16
,manual,cng,625000.0,1197.0,70.67,4.0,5.0,eeco,maruti,3000,safidon,,4
hatchback,manual,cng,395000.0,998.0,,3.0,5.0,celerio tour 2018-2021,maruti,70000,bardoli,,8
hatchback,manual,cng,190000.0,1086.0,,4.0,5.0,santro xing,hyundai,100000,meerut,,14
hatchback,manual,cng,650000.0,998.0,55.92,3.0,5.0,celerio,maruti,21000,thane,,4
,manual,cng,625000.0,1197.0,70.67,4.0,5.0,eeco,maruti,3000,safidon,,4
hatchback,manual,cng,250000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,chandigarh,fwd,9
sedan,manual,cng,650000.0,1197.0,68.05,4.0,5.0,aura,hyundai,50000,rupnagar,,6
minivans,manual,cng,190000.0,1196.0,61.7,4.0,5.0,eeco,maruti,105253,gurgaon,rwd,12
hatchback,manual,cng,375000.0,998.0,58.16,3.0,5.0,wagon r,maruti,73000,mumbai,fwd,10
minivans,manual,cng,550000.0,1196.0,61.68,4.0,5.0,eeco,maruti,51000,ahmedabad,,5
hatchback,manual,cng,220000.00000000003,998.0,58.2,3.0,5.0,wagon r,maruti,90000,rajkot,fwd,15
minivans,manual,cng,260000.0,1196.0,61.7,4.0,5.0,eeco,maruti,120000,vapi,rwd,12
sedan,manual,cng,420000.0,1197.0,65.39,4.0,5.0,xcent prime,hyundai,110000,baghpat,,7
hatchback,manual,cng,229999.99999999997,998.0,58.16,3.0,5.0,wagon r,maruti,200000,sahibabad,fwd,9
hatchback,manual,cng,130000.0,1086.0,,4.0,5.0,santro xing,hyundai,50000,nanded,,15
hatchback,manual,cng,265000.0,998.0,58.16,3.0,5.0,wagon r,maruti,57945,new delhi,fwd,10
hatchback,manual,cng,200000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,67000,faridabad,fwd,14
hatchback,manual,cng,280000.0,796.0,47.3,3.0,5.0,alto 800,maruti,60000,satara,fwd,12
sedan,manual,cng,915000.0,1197.0,76.43,4.0,5.0,swift dzire,maruti,5800,mumbai,,3
minivans,manual,cng,200000.0,1196.0,73.0,4.0,5.0,eeco,maruti,40000,gorakhpur,rwd,15
muv,manual,cng,475000.0,1373.0,80.9,4.0,7.0,ertiga,maruti,171089,pune,fwd,11
hatchback,manual,cng,200000.0,998.0,58.2,3.0,5.0,wagon r,maruti,99826,pune,fwd,15
hatchback,manual,cng,300000.0,998.0,58.33,3.0,5.0,celerio,maruti,148550,new delhi,fwd,9
hatchback,manual,cng,120000.0,1086.0,,4.0,5.0,santro xing,hyundai,70000,sampla,,15
muv,manual,cng,400000.0,1373.0,80.9,4.0,7.0,ertiga,maruti,110000,pune,fwd,13
hatchback,manual,cng,235000.0,998.0,58.16,3.0,5.0,wagon r,maruti,119011,new delhi,fwd,10
sedan,manual,cng,813000.0000000001,1199.0,72.4,3.0,5.0,tigor,tata,20000,ghaziabad,,4
hatchback,manual,cng,9100000000.0,998.0,67.1,3.0,5.0,zen estilo,maruti,148000,jamnagar,fwd,18
sedan,manual,cng,450000.0,1197.0,65.39,4.0,5.0,xcent prime,hyundai,42288,new delhi,,8
hatchback,manual,cng,385000.0,998.0,58.33,3.0,5.0,wagon r,maruti,60000,mumbai,fwd,10
minivans,manual,cng,140000.0,796.0,,3.0,8.0,omni,maruti,100000,vapi,rwd,14
hatchback,manual,cng,200000.0,796.0,47.3,3.0,5.0,alto 800,maruti,61664,gurgaon,fwd,12
hatchback,manual,cng,565000.0,998.0,58.33,3.0,5.0,celerio,maruti,27000,pune,fwd,7
hatchback,manual,cng,590000.0,998.0,58.33,3.0,5.0,wagon r,maruti,30000,mathura,fwd,5
hatchback,manual,cng,111000.00000000001,998.0,67.1,3.0,5.0,estilo,maruti,148000,jamnagar,fwd,18
hatchback,manual,cng,400000.0,998.0,58.16,3.0,5.0,wagon r,maruti,150000,agartala,fwd,11
hatchback,manual,cng,525000.0,998.0,58.33,3.0,5.0,wagon r,maruti,50000,budaun,fwd,5
hatchback,manual,cng,300000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,agartala,fwd,12
sedan,manual,cng,680000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,16000,kanpur,,5
hatchback,manual,cng,310000.0,998.0,58.2,3.0,5.0,wagon r,maruti,31817,mumbai,fwd,14
hatchback,manual,cng,320000.0,998.0,58.16,3.0,5.0,wagon r,maruti,100000,kanpur,fwd,8
hatchback,manual,cng,180000.0,796.0,47.3,3.0,5.0,alto 800,maruti,57531,pune,fwd,11
hatchback,manual,cng,450000.0,998.0,58.16,3.0,5.0,wagon r,maruti,38918,mumbai,fwd,10
hatchback,manual,cng,775000.0,1199.0,72.41,3.0,5.0,tiago nrg,tata,25000,chandigarh,fwd,4
hatchback,manual,cng,150000.0,1086.0,,4.0,5.0,santro xing,hyundai,90000,noida,,14
minivans,manual,cng,150000.0,796.0,,3.0,8.0,omni,maruti,50000,agra,rwd,14
hatchback,manual,cng,500000.0,796.0,40.36,3.0,4.0,alto 800,maruti,5000,bijnor,,3
hatchback,manual,cng,170000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,90000,barwala,fwd,15
suv,manual,cng,400000.0,1198.0,82.0,3.0,6.0,kuv 100 nxt,mahindra,100000,new delhi,fwd,8
hatchback,manual,cng,120000.0,796.0,38.4,3.0,5.0,alto,maruti,115000,rajkot,two wheel drive,18
hatchback,manual,cng,250000.0,998.0,58.2,3.0,4.0,alto k10,maruti,110000,mumbai,fwd,10
muv,manual,cng,700000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,49000,mumbai,fwd,11
muv,manual,cng,625000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,100000,new delhi,fwd,10
hatchback,manual,cng,715000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,15000,rampur,,4
sedan,manual,cng,600000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,32000,visakhapatnam,,6
hatchback,manual,cng,457000.0,998.0,58.33,3.0,5.0,wagon r,maruti,37427,new delhi,fwd,6
sedan,manual,cng,750000.0,1197.0,68.05,4.0,5.0,aura,hyundai,17000,panipat,,5
hatchback,manual,cng,325000.0,998.0,58.16,3.0,5.0,wagon r,maruti,70000,agra,fwd,9
hatchback,manual,cng,170000.0,1086.0,,4.0,5.0,santro xing,hyundai,94500,sonipat,,15
hatchback,manual,cng,185000.0,998.0,67.1,3.0,5.0,zen estilo,maruti,44936,pune,fwd,13
hatchback,manual,cng,450000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,120000,anand,fwd,9
hatchback,manual,cng,150000.0,998.0,58.2,3.0,5.0,wagon r,maruti,80000,bathinda,fwd,16
sedan,manual,cng,100000.0,1495.0,93.7,4.0,5.0,accent,hyundai,51590,pune,fwd,17
hatchback,manual,cng,542000.0,998.0,58.33,3.0,5.0,wagon r,maruti,40000,gorakhpur,fwd,5
sedan,manual,cng,210000.0,1586.0,103.3,4.0,5.0,sx4,maruti,100000,bardoli,fwd,16
sedan,manual,cng,850000.0,1197.0,76.43,4.0,5.0,swift dzire,maruti,20000,indore,,4
minivans,manual,cng,415000.00000000006,1196.0,63.0,4.0,5.0,eeco,maruti,50000,solan,rwd,7
hatchback,manual,cng,280000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,silvassa,fwd,10
hatchback,manual,cng,260000.0,998.0,58.16,3.0,5.0,wagon r,maruti,94000,gonda,fwd,13
hatchback,manual,cng,540000.0,998.0,58.33,3.0,5.0,wagon r,maruti,30000,thane,fwd,6
hatchback,manual,cng,360000.0,998.0,58.16,3.0,5.0,wagon r,maruti,40000,aligarh,fwd,9
hatchback,manual,cng,415000.00000000006,998.0,58.3,3.0,4.0,alto k10,maruti,17265,thane,fwd,7
sedan,manual,cng,250000.0,1197.0,65.39,4.0,5.0,xcent prime,hyundai,100000,bareilly,,9
muv,manual,cng,950000.0,1462.0,91.19,4.0,7.0,ertiga,maruti,60000,pratapgarh,fwd,5
hatchback,manual,cng,200000.0,796.0,47.3,3.0,5.0,alto 800,maruti,70000,bharuch,fwd,12
hatchback,manual,cng,335000.0,998.0,55.92,3.0,5.0,wagon r,maruti,90000,rohtak,,3
hatchback,manual,cng,500000.0,998.0,58.33,3.0,5.0,wagon r,maruti,35000,sahibabad,fwd,5
sedan,manual,cng,290000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,200000,mahendragarh,fwd ,10
hatchback,manual,cng,125000.0,998.0,58.2,3.0,5.0,wagon r,maruti,120000,sonipat,fwd,16
hatchback,manual,cng,370000.0,998.0,58.16,3.0,5.0,wagon r,maruti,60000,thane,fwd,9
hatchback,manual,cng,250000.0,998.0,58.16,3.0,5.0,wagon r,maruti,70000,gurgaon,fwd,13
minivans,manual,cng,495000.0,1196.0,61.7,4.0,5.0,eeco,maruti,23250,thane,rwd,7
hatchback,manual,cng,775000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,5000,mumbai,,4
hatchback,manual,cng,700000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,40000,rampur,,5
hatchback,manual,cng,360000.0,998.0,58.16,3.0,5.0,wagon r,maruti,58000,kanpur,fwd,11
hatchback,manual,cng,130000.0,998.0,58.2,3.0,5.0,wagon r,maruti,76000,sirsa,fwd,16
hatchback,manual,cng,180000.0,998.0,58.2,3.0,5.0,wagon r,maruti,73258,hyderabad,fwd,14
sedan,manual,cng,830000.0000000001,1199.0,72.4,3.0,5.0,tigor,tata,9300,anand,,4
hatchback,manual,cng,409999.99999999994,998.0,67.04,3.0,5.0,wagon r,maruti,62000,faridabad,fwd,8
hatchback,manual,cng,560000.0,998.0,58.33,3.0,4.0,s-presso,maruti,30000,shamli,fwd,5
hatchback,manual,cng,500000.0,998.0,67.04,3.0,5.0,wagon r,maruti,80000,kanpur,fwd,7
sedan,manual,cng,229999.99999999997,1193.0,55.23,4.0,5.0,indigo,tata,70000,mumbai,fwd,12
minivans,manual,cng,575000.0,1196.0,61.68,4.0,5.0,eeco,maruti,18700,mumbai,,5
sedan,manual,cng,505000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,30000,ayodhya,,6
hatchback,manual,cng,340000.0,796.0,40.3,3.0,5.0,alto 800,maruti,40000,jaipur,fwd,8
sedan,manual,cng,850000.0,1199.0,72.4,3.0,5.0,tigor,tata,20000,thane,,4
hatchback,manual,cng,580000.0,998.0,58.33,3.0,5.0,wagon r,maruti,40000,jhalawar,fwd,5
hatchback,manual,cng,395000.0,998.0,58.33,3.0,5.0,celerio,maruti,120000,bhiwandi,fwd,7
hatchback,manual,cng,160000.0,1086.0,,4.0,5.0,santro xing,hyundai,100000,mehsana,,17
hatchback,manual,cng,270000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,new delhi,fwd,10
hatchback,manual,cng,360000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,agra,fwd,8
sedan,manual,cng,550000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,120000,bhubaneswar,,6
hatchback,manual,cng,550000.0,998.0,58.33,3.0,5.0,wagon r,maruti,25000,gwalior,fwd,5
hatchback,manual,cng,673000.0,998.0,55.92,3.0,5.0,wagon r,maruti,25000,shamli,,4
sedan,manual,cng,120000.0,1495.0,93.7,4.0,5.0,accent,hyundai,100000,ahmedabad,fwd,15
hatchback,manual,cng,465000.00000000006,1086.0,58.0,4.0,5.0,santro,hyundai,70000,lucknow,fwd,7
muv,manual,cng,1036000.0,1462.0,86.63,4.0,7.0,ertiga,maruti,5000,shahjahanpur,2wd,4
sedan,manual,cng,450000.0,1197.0,85.8,4.0,5.0,swift dzire,maruti,110000,sonipat,fwd,11
hatchback,manual,cng,300000.0,998.0,58.16,3.0,5.0,wagon r,maruti,80000,kanpur,fwd,11
sedan,manual,cng,700000.0,1197.0,65.39,4.0,5.0,xcent prime,hyundai,60000,thane,,5
hatchback,manual,cng,488999.99999999994,998.0,58.33,3.0,5.0,celerio,maruti,67653,thane,fwd,7
sedan,manual,cng,100000.0,1399.0,92.7,4.0,5.0,aveo,chevrolet,41691,pune,fwd,15
muv,manual,cng,952000.0,1462.0,91.19,4.0,7.0,ertiga,maruti,5000,jaipur,fwd,4
muv,manual,cng,625000.0,1373.0,80.9,4.0,7.0,ertiga,maruti,85000,navi mumbai,fwd,11
muv,manual,cng,807000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,7693,pune,fwd,9
hatchback,manual,cng,290000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,mumbai,fwd,8
hatchback,manual,cng,320000.0,998.0,58.16,3.0,5.0,wagon r,maruti,78360,bulandshahr,fwd,10
hatchback,manual,cng,434999.99999999994,998.0,58.33,3.0,5.0,celerio,maruti,60000,panvel,fwd,7
hatchback,manual,cng,370000.0,796.0,40.36,3.0,4.0,alto 800,maruti,12326,gurgaon,,5
hatchback,manual,cng,600000.0,998.0,58.33,3.0,5.0,wagon r,maruti,50000,jaipur,fwd,5
sedan,manual,cng,450000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,120000,mumbai,,8
hatchback,manual,cng,560000.0,998.0,58.33,3.0,5.0,wagon r,maruti,60000,rewari,fwd,6
sedan,manual,cng,735000.0,1197.0,68.05,4.0,5.0,aura,hyundai,16000,mumbai,,5
hatchback,manual,cng,280000.0,998.0,58.16,3.0,5.0,wagon r,maruti,70000,hapur,fwd,12
hatchback,manual,cng,700000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,30000,gandhinagar,,5
sedan,manual,cng,286000.0,1798.0,138.0,4.0,5.0,corolla altis,toyota,208555,thane,fwd,17
hatchback,manual,cng,340000.0,998.0,58.16,3.0,5.0,wagon r,maruti,90000,ahmednagar,fwd,11
minivans,manual,cng,390000.0,1196.0,61.7,4.0,5.0,eeco,maruti,120000,new delhi,rwd,9
sedan,manual,cng,670000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,50000,auraiya,,5
sedan,manual,cng,250000.0,1495.0,93.7,4.0,5.0,accent,hyundai,80000,ahmedabad,fwd,14
hatchback,manual,cng,800000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,4000,bareilly,,4
hatchback,manual,cng,200000.0,796.0,47.3,3.0,5.0,alto 800,maruti,76919,pune,fwd,12
hatchback,manual,cng,150000.0,1086.0,,4.0,5.0,santro xing,hyundai,80000,agra,,17
hatchback,manual,cng,180000.0,998.0,58.2,3.0,5.0,wagon r,maruti,70000,moradabad,fwd,16
hatchback,manual,cng,475000.0,1086.0,58.0,4.0,5.0,santro,hyundai,77000,navi mumbai,fwd,7
hatchback,manual,cng,409999.99999999994,998.0,58.16,3.0,5.0,wagon r,maruti,80000,latur,fwd,8
hatchback,manual,cng,8000000000.0,624.0,32.5,2.0,4.0,nano,tata,60421,pune,rwd,12
sedan,manual,cng,325000.0,1586.0,85.7,4.0,5.0,sx4,maruti,50000,pune,fwd,13
hatchback,manual,cng,620000.0,1199.0,72.0,3.0,5.0,tiago,tata,30000,bareilly,,4
hatchback,manual,cng,250000.0,998.0,58.16,3.0,5.0,wagon r,maruti,90000,jhajjar,fwd,11
sedan,manual,cng,130000.0,1495.0,94.0,4.0,5.0,accent,hyundai,80000,bangalore,,18
minivans,manual,cng,490000.00000000006,1196.0,61.68,4.0,5.0,eeco,maruti,110000,thane,,6
hatchback,manual,cng,662000.0,1197.0,68.05,4.0,5.0,grand i10 nios,hyundai,25000,hisar,,5
sedan,manual,cng,425000.0,1497.0,116.3,4.0,5.0,city,honda,70000,mumbai,fwd,13
hatchback,manual,cng,300000.0,998.0,58.16,3.0,5.0,wagon r,maruti,120000,bhiwandi,fwd,9
hatchback,manual,cng,550000.0,998.0,58.33,3.0,5.0,celerio,maruti,23000,kanpur,fwd,5
sedan,manual,cng,290000.0,1798.0,138.0,4.0,5.0,corolla altis,toyota,85000,mumbai,fwd,16
,manual,cng,500000.0,1196.0,61.68,4.0,2.0,eeco cargo,maruti,60000,dharuhera,,5
hatchback,manual,cng,165000.0,796.0,38.4,3.0,5.0,alto,maruti,90000,nellore,two wheel drive,15
hatchback,manual,cng,159000.0,796.0,38.4,3.0,5.0,alto,maruti,90000,visakhapatnam,two wheel drive,15
hatchback,manual,cng,500000.0,998.0,58.33,3.0,4.0,s-presso,maruti,47000,mehsana,fwd,6
hatchback,manual,cng,150000.0,796.0,38.4,3.0,5.0,alto,maruti,70000,palwal,two wheel drive,15
hatchback,manual,cng,8715000000.0,796.0,38.4,3.0,5.0,alto,maruti,120000,ghaziabad,two wheel drive,16
sedan,manual,cng,785000.0,1197.0,68.05,4.0,5.0,aura,hyundai,25000,meerut,,4
hatchback,manual,cng,325000.0,796.0,40.3,3.0,5.0,alto 800,maruti,48000,mumbai,fwd,9
minivans,manual,cng,590000.0,1196.0,61.68,4.0,5.0,eeco,maruti,10000,jagdalpur,,5
sedan,manual,cng,459999.99999999994,1198.0,86.7,4.0,5.0,amaze,honda,69000,nashik,fwd,11
hatchback,manual,cng,315000.0,796.0,47.3,3.0,5.0,alto 800,maruti,72000,pune,fwd,10
hatchback,manual,cng,484999.99999999994,998.0,58.33,3.0,5.0,celerio,maruti,40000,jind,fwd,6
hatchback,manual,cng,480000.0,998.0,58.16,3.0,5.0,wagon r,maruti,44000,mumbai,fwd,8
hatchback,manual,cng,545000.0,998.0,58.33,3.0,5.0,wagon r,maruti,35000,allahabad,fwd,5
sedan,manual,cng,750000.0,1197.0,68.05,4.0,5.0,aura,hyundai,20000,pune,,4
hatchback,manual,cng,150000.0,796.0,47.3,3.0,5.0,alto 800,maruti,129000,ahmedabad,fwd,13
hatchback,manual,cng,550000.0,998.0,58.33,3.0,5.0,wagon r,maruti,20000,sonipat,fwd,5
hatchback,manual,cng,409999.99999999994,998.0,58.16,3.0,5.0,wagon r,maruti,65000,mumbai,fwd,9
sedan,manual,cng,800000.0,1199.0,72.4,3.0,5.0,tigor,tata,3991,pune,,4
muv,manual,cng,487000.0,1373.0,80.9,4.0,7.0,ertiga,maruti,111363,pune,fwd,12
hatchback,manual,cng,350000.0,998.0,58.2,3.0,5.0,celerio,maruti,70000,indore,fwd,10
hatchback,manual,cng,590000.0,998.0,58.33,3.0,5.0,wagon r,maruti,50000,ahmedabad,fwd,6
minivans,manual,cng,320000.0,1196.0,73.0,4.0,5.0,eeco,maruti,37300,lucknow,rwd,12
hatchback,manual,cng,675000.0,1199.0,72.0,3.0,5.0,tiago,tata,1900,kolhapur,,4
hatchback,manual,cng,300000.0,796.0,40.36,3.0,4.0,alto 800,maruti,100000,bhopal,,6
minivans,manual,cng,400000.0,1196.0,61.7,4.0,5.0,eeco,maruti,80000,udaipur,rwd,7
hatchback,manual,cng,210000.0,796.0,38.4,3.0,5.0,alto,maruti,50000,narsapur,two wheel drive,15
hatchback,manual,cng,409999.99999999994,998.0,58.16,3.0,5.0,wagon r,maruti,70000,balaghat,fwd,8
sedan,manual,cng,600000.0,1197.0,70.4,4.0,5.0,swift dzire tour,maruti,60000,panvel,,5
hatchback,manual,cng,400000.0,998.0,58.16,3.0,5.0,wagon r,maruti,25000,mumbai,fwd,8
hatchback,manual,cng,162000.0,796.0,47.3,3.0,5.0,alto 800,maruti,90000,faridabad,fwd,13
hatchback,manual,cng,320000.0,998.0,58.3,3.0,4.0,alto k10,maruti,70000,bavla,fwd,11
muv,manual,cng,659000.0,1373.0,80.46,4.0,7.0,ertiga,maruti,69618,pune,fwd,9
hatchback,manual,cng,155000.0,796.0,38.4,3.0,5.0,alto,maruti,90000,vijayawada,two wheel drive,14
hatchback,manual,cng,400000.0,998.0,58.16,3.0,5.0,wagon r,maruti,40000,pune,fwd,9
hatchback,manual,cng,185000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,80000,mahendragarh,fwd,14
hatchback,manual,cng,475000.0,998.0,58.33,3.0,5.0,celerio,maruti,70000,pimpri chinchwad,fwd,8
hatchback,manual,cng,110000.00000000001,1086.0,,4.0,5.0,santro xing,hyundai,80000,meerut,,18
sedan,manual,cng,700000.0,1197.0,68.05,4.0,5.0,aura,hyundai,10000,faridabad,,4
hatchback,manual,cng,550000.0,998.0,55.92,3.0,5.0,wagon r,maruti,29424,mumbai,,6
hatchback,manual,cng,180000.0,998.0,67.04,3.0,5.0,wagon r,maruti,83000,new delhi,fwd,16
hatchback,manual,cng,355000.0,998.0,58.16,3.0,5.0,wagon r,maruti,30000,bhavnagar,fwd,10
hatchback,manual,cng,355000.0,998.0,58.16,3.0,5.0,wagon r,maruti,30000,bhavnagar,fwd,10
minivans,manual,cng,390000.0,1196.0,61.7,4.0,5.0,eeco,maruti,100000,anand,rwd,10
minivans,manual,cng,180000.0,1196.0,73.0,4.0,5.0,eeco,maruti,120000,mathura,rwd,13
